"Type","Name","File","Hits"
"Method","buildNetworkJson_specialCharsInNotes_escaped","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","parseHost_roundtrip","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","assertNotNull","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","parseHost_nullIp_returnsNull","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","parseHost_missingOptionalFields_defaults","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","assertNotNull","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","serPortsJson_empty","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","serPortsJson_null_returnsEmptyBraces","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","serPortsJson_withPorts","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Method","migrate","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","return","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","migrate_addsLastSeenAtField","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","migrate_preservesExistingFields","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","assertNotNull","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","migrate_isIdempotent","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","migrate_null_returnsNull","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","assertNull","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","migrate_malformedJson_noBrace_returnsUnchanged","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","logIfLegacy_doesNotThrow","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","schemaV2Constant_isTwo","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","parseHost_migratesLegacyV1Json_withoutExplicitMigrationCall","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","assertNotNull","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Method","buildNetworkJson_includesCurrentSchemaVersion","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","readSchemaVersion_missing_returnsZero","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","readSchemaVersion_negativeOrGarbage_null","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","migrationLog_doesNotThrow_onLegacyOrCurrent","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","extractInt_valid","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","extractInt_negative","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","extractInt_missing_null","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","extractInt_nonNumeric_null","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","extractStr_unicodeEscape_decoded","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","extractStr_malformedUnicodeEscape_keptRaw","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","extractStr_slashEscape","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","extractStr_carriageReturnEscape","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Method","setup","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","create_success","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","create_duplicate_rejected","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","create_allCategory_rejected","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","create_blank_rejected","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","names_includesAllCategory","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","prefix_returnsCorrect","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","prefix_unknown_returnsEmpty","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","ipMatches_allCategory_always","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","ipMatches_withPrefix_true","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","ipMatches_withPrefix_false","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","ipMatches_emptyPrefix_alwaysTrue","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","matchingNetworks_returnsAll","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","ensureDefault_addsStandardWhenEmpty","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","ensureDefault_doesNotAddWhenNotEmpty","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","networks_isLive","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","saveAndLoad_topic","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","noDuplicates","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","empty_whenNoFile","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","blank_ignored","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","sorted_alphabetically","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Method","setup","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","teardown","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","save_doesNotDeadlock","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","save_concurrentGetAllHosts_noDeadlock","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","save_returnsFalse_wrongPrefix","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","save_returnsFalse_nullHost","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","testNetwork_hidden_from_gui","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","remove_outsideSynchronized_doesNotDeadlock","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Method","setup","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","teardown","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","testNetwork_absent_from_getNetworkNames","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","testNetwork_present_in_getAllNetworkNames","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","testHost_absent_from_getAllHosts","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","testHost_absent_from_getAll_allCategory","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","testHost_present_in_getAllHostsInternal","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","testHost_accessible_via_getAll_with_testNet","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","isTestNetwork_prefix_check","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","multipleTestNets_allHidden_from_gui","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","realNetwork_still_visible","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","assertFalse","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Method","saveNetwork_createsFile","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","HostResult","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","saveAndLoad_roundtrip","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","saveAllFile_createsAllJson","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","ntfyTopics_saveAndLoad","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","ntfyTopics_noDuplicates","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","ntfyTopics_emptyWhenNoFile","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","assertTrue","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Method","resetDark","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","resetAfter","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","darkMode_allAccessors_nonNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","lightMode_allAccessors_nonNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","applyToStatics_lightMode_updatesStatics","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","rowSel_dark_notNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","osColor_ios","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","osColor_mobilesGeraet","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","osColor_raspberryPi","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","osColor_iotMqtt","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","osColor_switch","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","osColor_drucker","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","osColor_emptyString_returnsFg","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","osColor_samsung","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","osColor_xiaomi","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","osColor_huawei","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","osColor_pixel","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","osColor_nothing","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","osColor_sony","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","brighter_clamps255","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","brighter_zero_staysZero","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","staticColors_allNonNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","themeName_light","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertTrue","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","mutableStatics_areVolatile","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertTrue","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","btn_act_fieldDoesNotExist","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertFalse","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","fg_dead_fieldDoesNotExist","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertFalse","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","applyToStatics_darkVsLight_differentColors","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","toggleTheme_threadSafe_noException","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","osColor_empty_returnsFg","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","osColor_null_returnsFg","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","dynamicColors_darkMode","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","dynamicColors_lightMode","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","themeName_dark","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertTrue","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","fonts_notNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Method","dark_singleton_sameInstance","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertSame","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","light_singleton_sameInstance","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertSame","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","dark_allColors_nonNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertAllNonNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","light_allColors_nonNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertAllNonNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","dark_and_light_bg_differ","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotEquals","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","dark_and_light_fg_differ","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotEquals","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","dark_and_light_osColors_differ","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotEquals","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotEquals","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotEquals","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotEquals","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertAllNonNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","assertNotNull","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Method","testDownload_unreachable_negative","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Method","assertTrue","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Method","testUpload_unreachable_negative","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Method","assertTrue","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Method","testBoth_doesNotThrow","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Method","latencyProbe_unreachable_fails","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Method","assertFalse","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Method","latencyProbe_loopback_doesNotThrow","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Method","httpProbe_download_unreachable_fails","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Method","assertFalse","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Method","httpProbe_upload_unreachable_fails","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Method","assertFalse","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
